array_row_index,sequence_id,asset_id,lbw,split,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index
3728,USDCAD__lbw_126__train__00004408,USDCAD,126,train,2017-03-08T00:00:00,2017-06-02T00:00:00,4408,4470
3729,USDCAD__lbw_126__train__00004471,USDCAD,126,train,2017-06-05T00:00:00,2017-08-30T00:00:00,4471,4533
3730,USDCAD__lbw_126__train__00004534,USDCAD,126,train,2017-08-31T00:00:00,2017-11-27T00:00:00,4534,4596
3731,USDCAD__lbw_126__train__00004597,USDCAD,126,train,2017-11-28T00:00:00,2018-02-26T00:00:00,4597,4659
3732,USDCAD__lbw_126__train__00004660,USDCAD,126,train,2018-02-27T00:00:00,2018-05-24T00:00:00,4660,4722
3733,USDCAD__lbw_126__train__00004723,USDCAD,126,train,2018-05-25T00:00:00,2018-08-21T00:00:00,4723,4785
3734,USDCAD__lbw_126__train__00004786,USDCAD,126,train,2018-08-22T00:00:00,2018-11-16T00:00:00,4786,4848
3735,USDCAD__lbw_126__train__00004849,USDCAD,126,train,2018-11-19T00:00:00,2019-02-15T00:00:00,4849,4911
3736,USDCAD__lbw_126__train__00004912,USDCAD,126,train,2019-02-18T00:00:00,2019-05-15T00:00:00,4912,4974
3737,USDCAD__lbw_126__train__00004975,USDCAD,126,train,2019-05-16T00:00:00,2019-08-12T00:00:00,4975,5037
3738,USDCAD__lbw_126__train__00005038,USDCAD,126,train,2019-08-13T00:00:00,2019-11-07T00:00:00,5038,5100
3739,USDCAD__lbw_126__train__00005101,USDCAD,126,train,2019-11-08T00:00:00,2020-02-06T00:00:00,5101,5163
3740,USDCAD__lbw_126__train__00005164,USDCAD,126,train,2020-02-07T00:00:00,2020-05-05T00:00:00,5164,5226
3741,USDCAD__lbw_126__train__00005227,USDCAD,126,train,2020-05-06T00:00:00,2020-07-31T00:00:00,5227,5289
3742,USDCAD__lbw_126__train__00005290,USDCAD,126,train,2020-08-03T00:00:00,2020-10-28T00:00:00,5290,5352
3743,USDCAD__lbw_126__train__00005353,USDCAD,126,train,2020-10-29T00:00:00,2021-01-27T00:00:00,5353,5415
3744,USDCAD__lbw_126__train__00005416,USDCAD,126,train,2021-01-28T00:00:00,2021-04-26T00:00:00,5416,5478
3745,USDCAD__lbw_126__train__00005479,USDCAD,126,train,2021-04-27T00:00:00,2021-07-22T00:00:00,5479,5541
3746,USDCAD__lbw_126__train__00005542,USDCAD,126,train,2021-07-23T00:00:00,2021-10-19T00:00:00,5542,5604
3747,USDCAD__lbw_126__train__00005605,USDCAD,126,train,2021-10-20T00:00:00,2022-01-14T00:00:00,5605,5667
3748,USDCAD__lbw_126__train__00005668,USDCAD,126,train,2022-01-17T00:00:00,2022-04-13T00:00:00,5668,5730
3749,USDCAD__lbw_126__train__00005731,USDCAD,126,train,2022-04-14T00:00:00,2022-07-11T00:00:00,5731,5793
3750,USDCAD__lbw_126__train__00005794,USDCAD,126,train,2022-07-12T00:00:00,2022-10-06T00:00:00,5794,5856
3751,USDCAD__lbw_126__train__00005857,USDCAD,126,train,2022-10-07T00:00:00,2023-01-04T00:00:00,5857,5919
3752,USDCAD__lbw_126__train__00005920,USDCAD,126,train,2023-01-05T00:00:00,2023-04-03T00:00:00,5920,5982
3753,USDCAD__lbw_126__train__00005983,USDCAD,126,train,2023-04-04T00:00:00,2023-06-29T00:00:00,5983,6045
3754,USDCHF__lbw_126__train__00000313,USDCHF,126,train,2001-06-11T00:00:00,2001-09-05T00:00:00,313,375
3755,USDCHF__lbw_126__train__00000376,USDCHF,126,train,2001-09-06T00:00:00,2001-12-03T00:00:00,376,438
3756,USDCHF__lbw_126__train__00000439,USDCHF,126,train,2001-12-04T00:00:00,2002-02-28T00:00:00,439,501
3757,USDCHF__lbw_126__train__00000502,USDCHF,126,train,2002-03-01T00:00:00,2002-05-28T00:00:00,502,564
3758,USDCHF__lbw_126__train__00000565,USDCHF,126,train,2002-05-29T00:00:00,2002-08-23T00:00:00,565,627
3759,USDCHF__lbw_126__train__00000628,USDCHF,126,train,2002-08-26T00:00:00,2002-11-20T00:00:00,628,690
3760,USDCHF__lbw_126__train__00000691,USDCHF,126,train,2002-11-21T00:00:00,2003-02-17T00:00:00,691,753
3761,USDCHF__lbw_126__train__00000754,USDCHF,126,train,2003-02-18T00:00:00,2003-05-15T00:00:00,754,816
3762,USDCHF__lbw_126__train__00000817,USDCHF,126,train,2003-05-16T00:00:00,2003-08-12T00:00:00,817,879
3763,USDCHF__lbw_126__train__00000880,USDCHF,126,train,2003-08-13T00:00:00,2003-11-07T00:00:00,880,942
3764,USDCHF__lbw_126__train__00000943,USDCHF,126,train,2003-11-10T00:00:00,2004-02-04T00:00:00,943,1005
3765,USDCHF__lbw_126__train__00001006,USDCHF,126,train,2004-02-05T00:00:00,2004-05-03T00:00:00,1006,1068
3766,USDCHF__lbw_126__train__00001069,USDCHF,126,train,2004-05-04T00:00:00,2004-07-29T00:00:00,1069,1131
3767,USDCHF__lbw_126__train__00001132,USDCHF,126,train,2004-07-30T00:00:00,2004-10-26T00:00:00,1132,1194
3768,USDCHF__lbw_126__train__00001195,USDCHF,126,train,2004-10-27T00:00:00,2005-01-21T00:00:00,1195,1257
3769,USDCHF__lbw_126__train__00001258,USDCHF,126,train,2005-01-24T00:00:00,2005-04-20T00:00:00,1258,1320
3770,USDCHF__lbw_126__train__00001321,USDCHF,126,train,2005-04-21T00:00:00,2005-07-18T00:00:00,1321,1383
3771,USDCHF__lbw_126__train__00001384,USDCHF,126,train,2005-07-19T00:00:00,2005-10-13T00:00:00,1384,1446
3772,USDCHF__lbw_126__train__00001447,USDCHF,126,train,2005-10-14T00:00:00,2006-01-10T00:00:00,1447,1509
3773,USDCHF__lbw_126__train__00001510,USDCHF,126,train,2006-01-11T00:00:00,2006-04-07T00:00:00,1510,1572
3774,USDCHF__lbw_126__train__00001573,USDCHF,126,train,2006-04-10T00:00:00,2006-07-05T00:00:00,1573,1635
3775,USDCHF__lbw_126__train__00001636,USDCHF,126,train,2006-07-06T00:00:00,2006-10-02T00:00:00,1636,1698
3776,USDCHF__lbw_126__train__00001699,USDCHF,126,train,2006-10-03T00:00:00,2006-12-29T00:00:00,1699,1761
3777,USDCHF__lbw_126__train__00001762,USDCHF,126,train,2007-01-02T00:00:00,2007-03-29T00:00:00,1762,1824
3778,USDCHF__lbw_126__train__00001825,USDCHF,126,train,2007-03-30T00:00:00,2007-06-26T00:00:00,1825,1887
3779,USDCHF__lbw_126__train__00001888,USDCHF,126,train,2007-06-27T00:00:00,2007-09-21T00:00:00,1888,1950
3780,USDCHF__lbw_126__train__00001951,USDCHF,126,train,2007-09-24T00:00:00,2007-12-19T00:00:00,1951,2013
3781,USDCHF__lbw_126__train__00002014,USDCHF,126,train,2007-12-20T00:00:00,2008-03-19T00:00:00,2014,2076
3782,USDCHF__lbw_126__train__00002077,USDCHF,126,train,2008-03-20T00:00:00,2008-06-16T00:00:00,2077,2139
3783,USDCHF__lbw_126__train__00002140,USDCHF,126,train,2008-06-17T00:00:00,2008-09-11T00:00:00,2140,2202
3784,USDCHF__lbw_126__train__00002203,USDCHF,126,train,2008-09-12T00:00:00,2008-12-09T00:00:00,2203,2265
3785,USDCHF__lbw_126__train__00002266,USDCHF,126,train,2008-12-10T00:00:00,2009-03-10T00:00:00,2266,2328
3786,USDCHF__lbw_126__train__00002329,USDCHF,126,train,2009-03-11T00:00:00,2009-06-05T00:00:00,2329,2391
3787,USDCHF__lbw_126__train__00002392,USDCHF,126,train,2009-06-08T00:00:00,2009-09-02T00:00:00,2392,2454
3788,USDCHF__lbw_126__train__00002455,USDCHF,126,train,2009-09-03T00:00:00,2009-11-27T00:00:00,2455,2517
3789,USDCHF__lbw_126__train__00002518,USDCHF,126,train,2009-11-30T00:00:00,2010-02-26T00:00:00,2518,2580
3790,USDCHF__lbw_126__train__00002581,USDCHF,126,train,2010-03-01T00:00:00,2010-05-26T00:00:00,2581,2643
3791,USDCHF__lbw_126__train__00002644,USDCHF,126,train,2010-05-27T00:00:00,2010-08-23T00:00:00,2644,2706
3792,USDCHF__lbw_126__train__00002707,USDCHF,126,train,2010-08-24T00:00:00,2010-11-18T00:00:00,2707,2769
3793,USDCHF__lbw_126__train__00002770,USDCHF,126,train,2010-11-19T00:00:00,2011-02-15T00:00:00,2770,2832
3794,USDCHF__lbw_126__train__00002833,USDCHF,126,train,2011-02-16T00:00:00,2011-05-13T00:00:00,2833,2895
3795,USDCHF__lbw_126__train__00002896,USDCHF,126,train,2011-05-16T00:00:00,2011-08-10T00:00:00,2896,2958
3796,USDCHF__lbw_126__train__00002959,USDCHF,126,train,2011-08-11T00:00:00,2011-11-07T00:00:00,2959,3021
3797,USDCHF__lbw_126__train__00003022,USDCHF,126,train,2011-11-08T00:00:00,2012-02-02T00:00:00,3022,3084
3798,USDCHF__lbw_126__train__00003085,USDCHF,126,train,2012-02-03T00:00:00,2012-05-01T00:00:00,3085,3147
3799,USDCHF__lbw_126__train__00003148,USDCHF,126,train,2012-05-02T00:00:00,2012-07-27T00:00:00,3148,3210
3800,USDCHF__lbw_126__train__00003211,USDCHF,126,train,2012-07-30T00:00:00,2012-10-24T00:00:00,3211,3273
3801,USDCHF__lbw_126__train__00003274,USDCHF,126,train,2012-10-25T00:00:00,2013-01-22T00:00:00,3274,3336
3802,USDCHF__lbw_126__train__00003337,USDCHF,126,train,2013-01-23T00:00:00,2013-04-19T00:00:00,3337,3399
3803,USDCHF__lbw_126__train__00003400,USDCHF,126,train,2013-04-22T00:00:00,2013-07-17T00:00:00,3400,3462
3804,USDCHF__lbw_126__train__00003463,USDCHF,126,train,2013-07-18T00:00:00,2013-10-14T00:00:00,3463,3525
3805,USDCHF__lbw_126__train__00003526,USDCHF,126,train,2013-10-15T00:00:00,2014-01-10T00:00:00,3526,3588
3806,USDCHF__lbw_126__train__00003589,USDCHF,126,train,2014-01-13T00:00:00,2014-04-09T00:00:00,3589,3651
3807,USDCHF__lbw_126__train__00003652,USDCHF,126,train,2014-04-10T00:00:00,2014-07-07T00:00:00,3652,3714
3808,USDCHF__lbw_126__train__00003715,USDCHF,126,train,2014-07-08T00:00:00,2014-10-02T00:00:00,3715,3777
3809,USDCHF__lbw_126__train__00003778,USDCHF,126,train,2014-10-03T00:00:00,2014-12-31T00:00:00,3778,3840
3810,USDCHF__lbw_126__train__00003841,USDCHF,126,train,2015-01-02T00:00:00,2015-04-01T00:00:00,3841,3903
3811,USDCHF__lbw_126__train__00003904,USDCHF,126,train,2015-04-02T00:00:00,2015-06-29T00:00:00,3904,3966
3812,USDCHF__lbw_126__train__00003967,USDCHF,126,train,2015-06-30T00:00:00,2015-09-24T00:00:00,3967,4029
3813,USDCHF__lbw_126__train__00004030,USDCHF,126,train,2015-09-25T00:00:00,2015-12-22T00:00:00,4030,4092
3814,USDCHF__lbw_126__train__00004093,USDCHF,126,train,2015-12-23T00:00:00,2016-03-22T00:00:00,4093,4155
3815,USDCHF__lbw_126__train__00004156,USDCHF,126,train,2016-03-23T00:00:00,2016-06-17T00:00:00,4156,4218
3816,USDCHF__lbw_126__train__00004219,USDCHF,126,train,2016-06-20T00:00:00,2016-09-14T00:00:00,4219,4281
3817,USDCHF__lbw_126__train__00004282,USDCHF,126,train,2016-09-15T00:00:00,2016-12-12T00:00:00,4282,4344
3818,USDCHF__lbw_126__train__00004345,USDCHF,126,train,2016-12-13T00:00:00,2017-03-09T00:00:00,4345,4407
3819,USDCHF__lbw_126__train__00004408,USDCHF,126,train,2017-03-10T00:00:00,2017-06-06T00:00:00,4408,4470
3820,USDCHF__lbw_126__train__00004471,USDCHF,126,train,2017-06-07T00:00:00,2017-09-01T00:00:00,4471,4533
3821,USDCHF__lbw_126__train__00004534,USDCHF,126,train,2017-09-04T00:00:00,2017-11-29T00:00:00,4534,4596
3822,USDCHF__lbw_126__train__00004597,USDCHF,126,train,2017-11-30T00:00:00,2018-02-28T00:00:00,4597,4659
3823,USDCHF__lbw_126__train__00004660,USDCHF,126,train,2018-03-01T00:00:00,2018-05-28T00:00:00,4660,4722
3824,USDCHF__lbw_126__train__00004723,USDCHF,126,train,2018-05-29T00:00:00,2018-08-23T00:00:00,4723,4785
3825,USDCHF__lbw_126__train__00004786,USDCHF,126,train,2018-08-24T00:00:00,2018-11-20T00:00:00,4786,4848
3826,USDCHF__lbw_126__train__00004849,USDCHF,126,train,2018-11-21T00:00:00,2019-02-19T00:00:00,4849,4911
3827,USDCHF__lbw_126__train__00004912,USDCHF,126,train,2019-02-20T00:00:00,2019-05-17T00:00:00,4912,4974
3828,USDCHF__lbw_126__train__00004975,USDCHF,126,train,2019-05-20T00:00:00,2019-08-14T00:00:00,4975,5037
3829,USDCHF__lbw_126__train__00005038,USDCHF,126,train,2019-08-15T00:00:00,2019-11-11T00:00:00,5038,5100
3830,USDCHF__lbw_126__train__00005101,USDCHF,126,train,2019-11-12T00:00:00,2020-02-10T00:00:00,5101,5163
3831,USDCHF__lbw_126__train__00005164,USDCHF,126,train,2020-02-11T00:00:00,2020-05-07T00:00:00,5164,5226
3832,USDCHF__lbw_126__train__00005227,USDCHF,126,train,2020-05-08T00:00:00,2020-08-04T00:00:00,5227,5289
3833,USDCHF__lbw_126__train__00005290,USDCHF,126,train,2020-08-05T00:00:00,2020-10-30T00:00:00,5290,5352
3834,USDCHF__lbw_126__train__00005353,USDCHF,126,train,2020-11-02T00:00:00,2021-01-29T00:00:00,5353,5415
3835,USDCHF__lbw_126__train__00005416,USDCHF,126,train,2021-02-01T00:00:00,2021-04-28T00:00:00,5416,5478
3836,USDCHF__lbw_126__train__00005479,USDCHF,126,train,2021-04-29T00:00:00,2021-07-26T00:00:00,5479,5541
3837,USDCHF__lbw_126__train__00005542,USDCHF,126,train,2021-07-27T00:00:00,2021-10-21T00:00:00,5542,5604
3838,USDCHF__lbw_126__train__00005605,USDCHF,126,train,2021-10-22T00:00:00,2022-01-18T00:00:00,5605,5667
3839,USDCHF__lbw_126__train__00005668,USDCHF,126,train,2022-01-19T00:00:00,2022-04-15T00:00:00,5668,5730
3840,USDCHF__lbw_126__train__00005731,USDCHF,126,train,2022-04-18T00:00:00,2022-07-13T00:00:00,5731,5793
3841,USDCHF__lbw_126__train__00005794,USDCHF,126,train,2022-07-14T00:00:00,2022-10-10T00:00:00,5794,5856
3842,USDCHF__lbw_126__train__00005857,USDCHF,126,train,2022-10-11T00:00:00,2023-01-06T00:00:00,5857,5919
3843,USDCHF__lbw_126__train__00005920,USDCHF,126,train,2023-01-09T00:00:00,2023-04-05T00:00:00,5920,5982
3844,USDCHF__lbw_126__train__00005983,USDCHF,126,train,2023-04-06T00:00:00,2023-07-03T00:00:00,5983,6045
3845,USDCZK__lbw_126__train__00000313,USDCZK,126,train,2016-01-10T00:00:00,2016-03-24T00:00:00,313,375
3846,USDCZK__lbw_126__train__00000376,USDCZK,126,train,2016-03-25T00:00:00,2016-06-17T00:00:00,376,438
3847,USDCZK__lbw_126__train__00000439,USDCZK,126,train,2016-06-20T00:00:00,2016-09-14T00:00:00,439,501
3848,USDCZK__lbw_126__train__00000502,USDCZK,126,train,2016-09-15T00:00:00,2016-12-12T00:00:00,502,564
3849,USDCZK__lbw_126__train__00000565,USDCZK,126,train,2016-12-13T00:00:00,2017-03-10T00:00:00,565,627
3850,USDCZK__lbw_126__train__00000628,USDCZK,126,train,2017-03-13T00:00:00,2017-06-09T00:00:00,628,690
3851,USDCZK__lbw_126__train__00000691,USDCZK,126,train,2017-06-12T00:00:00,2017-09-06T00:00:00,691,753
3852,USDCZK__lbw_126__train__00000754,USDCZK,126,train,2017-09-07T00:00:00,2017-12-04T00:00:00,754,816
3853,USDCZK__lbw_126__train__00000817,USDCZK,126,train,2017-12-05T00:00:00,2018-03-05T00:00:00,817,879
3854,USDCZK__lbw_126__train__00000880,USDCZK,126,train,2018-03-06T00:00:00,2018-05-31T00:00:00,880,942
3855,USDCZK__lbw_126__train__00000943,USDCZK,126,train,2018-06-01T00:00:00,2018-08-28T00:00:00,943,1005
3856,USDCZK__lbw_126__train__00001006,USDCZK,126,train,2018-08-29T00:00:00,2018-11-23T00:00:00,1006,1068
3857,USDCZK__lbw_126__train__00001069,USDCZK,126,train,2018-11-26T00:00:00,2019-02-22T00:00:00,1069,1131
3858,USDCZK__lbw_126__train__00001132,USDCZK,126,train,2019-02-25T00:00:00,2019-05-22T00:00:00,1132,1194
3859,USDCZK__lbw_126__train__00001195,USDCZK,126,train,2019-05-23T00:00:00,2019-08-19T00:00:00,1195,1257
3860,USDCZK__lbw_126__train__00001258,USDCZK,126,train,2019-08-20T00:00:00,2019-11-14T00:00:00,1258,1320
3861,USDCZK__lbw_126__train__00001321,USDCZK,126,train,2019-11-15T00:00:00,2020-02-13T00:00:00,1321,1383
3862,USDCZK__lbw_126__train__00001384,USDCZK,126,train,2020-02-14T00:00:00,2020-05-12T00:00:00,1384,1446
3863,USDCZK__lbw_126__train__00001447,USDCZK,126,train,2020-05-13T00:00:00,2020-08-07T00:00:00,1447,1509
3864,USDCZK__lbw_126__train__00001510,USDCZK,126,train,2020-08-10T00:00:00,2021-01-13T00:00:00,1510,1572
3865,USDCZK__lbw_126__train__00001573,USDCZK,126,train,2021-01-14T00:00:00,2021-04-12T00:00:00,1573,1635
3866,USDCZK__lbw_126__train__00001636,USDCZK,126,train,2021-04-13T00:00:00,2021-07-08T00:00:00,1636,1698
3867,USDCZK__lbw_126__train__00001699,USDCZK,126,train,2021-07-09T00:00:00,2021-10-05T00:00:00,1699,1761
3868,USDCZK__lbw_126__train__00001762,USDCZK,126,train,2021-10-06T00:00:00,2021-12-31T00:00:00,1762,1824
3869,USDCZK__lbw_126__train__00001825,USDCZK,126,train,2022-01-03T00:00:00,2022-03-30T00:00:00,1825,1887
3870,USDCZK__lbw_126__train__00001888,USDCZK,126,train,2022-03-31T00:00:00,2022-06-27T00:00:00,1888,1950
3871,USDCZK__lbw_126__train__00001951,USDCZK,126,train,2022-06-28T00:00:00,2022-09-22T00:00:00,1951,2013
3872,USDCZK__lbw_126__train__00002014,USDCZK,126,train,2022-09-23T00:00:00,2022-12-20T00:00:00,2014,2076
3873,USDCZK__lbw_126__train__00002077,USDCZK,126,train,2022-12-21T00:00:00,2023-03-20T00:00:00,2077,2139
3874,USDCZK__lbw_126__train__00002140,USDCZK,126,train,2023-03-21T00:00:00,2023-06-15T00:00:00,2140,2202
3875,USDCZK__lbw_126__train__00002203,USDCZK,126,train,2023-06-16T00:00:00,2023-09-12T00:00:00,2203,2265
3876,USDCZK__lbw_126__train__00002266,USDCZK,126,train,2023-09-13T00:00:00,2023-12-08T00:00:00,2266,2328
3877,USDCZK__lbw_126__train__00002329,USDCZK,126,train,2023-12-11T00:00:00,2024-03-08T00:00:00,2329,2391
3878,USDCZK__lbw_126__train__00002392,USDCZK,126,train,2024-03-11T00:00:00,2024-06-05T00:00:00,2392,2454
3879,USDCZK__lbw_126__train__00002455,USDCZK,126,train,2024-06-06T00:00:00,2024-09-02T00:00:00,2455,2517
3880,USDCZK__lbw_126__train__00002518,USDCZK,126,train,2024-09-03T00:00:00,2024-11-28T00:00:00,2518,2580
3881,USDHKD__lbw_126__train__00000313,USDHKD,126,train,2008-09-23T00:00:00,2008-12-18T00:00:00,313,375
3882,USDHKD__lbw_126__train__00000376,USDHKD,126,train,2008-12-19T00:00:00,2009-03-19T00:00:00,376,438
3883,USDHKD__lbw_126__train__00000439,USDHKD,126,train,2009-03-20T00:00:00,2009-06-16T00:00:00,439,501
3884,USDHKD__lbw_126__train__00000502,USDHKD,126,train,2009-06-17T00:00:00,2009-09-11T00:00:00,502,564
3885,USDHKD__lbw_126__train__00000565,USDHKD,126,train,2009-09-14T00:00:00,2009-12-09T00:00:00,565,627
3886,USDHKD__lbw_126__train__00000628,USDHKD,126,train,2009-12-10T00:00:00,2010-03-10T00:00:00,628,690
3887,USDHKD__lbw_126__train__00000691,USDHKD,126,train,2010-03-11T00:00:00,2010-06-07T00:00:00,691,753
3888,USDHKD__lbw_126__train__00000754,USDHKD,126,train,2010-06-08T00:00:00,2010-09-02T00:00:00,754,816
3889,USDHKD__lbw_126__train__00000817,USDHKD,126,train,2010-09-03T00:00:00,2010-11-30T00:00:00,817,879
3890,USDHKD__lbw_126__train__00000880,USDHKD,126,train,2010-12-01T00:00:00,2011-02-25T00:00:00,880,942
3891,USDHKD__lbw_126__train__00000943,USDHKD,126,train,2011-02-28T00:00:00,2011-12-26T00:00:00,943,1005
3892,USDHKD__lbw_126__train__00001006,USDHKD,126,train,2011-12-27T00:00:00,2012-03-22T00:00:00,1006,1068
3893,USDHKD__lbw_126__train__00001069,USDHKD,126,train,2012-03-23T00:00:00,2012-06-19T00:00:00,1069,1131
3894,USDHKD__lbw_126__train__00001132,USDHKD,126,train,2012-06-20T00:00:00,2012-09-14T00:00:00,1132,1194
3895,USDHKD__lbw_126__train__00001195,USDHKD,126,train,2012-09-17T00:00:00,2012-12-12T00:00:00,1195,1257
3896,USDHKD__lbw_126__train__00001258,USDHKD,126,train,2012-12-13T00:00:00,2013-03-12T00:00:00,1258,1320
3897,USDHKD__lbw_126__train__00001321,USDHKD,126,train,2013-03-13T00:00:00,2013-06-07T00:00:00,1321,1383
3898,USDHKD__lbw_126__train__00001384,USDHKD,126,train,2013-06-10T00:00:00,2013-09-04T00:00:00,1384,1446
3899,USDHKD__lbw_126__train__00001447,USDHKD,126,train,2013-09-05T00:00:00,2013-12-02T00:00:00,1447,1509
3900,USDHKD__lbw_126__train__00001510,USDHKD,126,train,2013-12-03T00:00:00,2014-02-28T00:00:00,1510,1572
3901,USDHKD__lbw_126__train__00001573,USDHKD,126,train,2014-03-03T00:00:00,2014-05-28T00:00:00,1573,1635
3902,USDHKD__lbw_126__train__00001636,USDHKD,126,train,2014-05-29T00:00:00,2014-08-25T00:00:00,1636,1698
3903,USDHKD__lbw_126__train__00001699,USDHKD,126,train,2014-08-26T00:00:00,2014-11-20T00:00:00,1699,1761
3904,USDHKD__lbw_126__train__00001762,USDHKD,126,train,2014-11-21T00:00:00,2015-02-19T00:00:00,1762,1824
3905,USDHKD__lbw_126__train__00001825,USDHKD,126,train,2015-02-20T00:00:00,2015-05-19T00:00:00,1825,1887
3906,USDHKD__lbw_126__train__00001888,USDHKD,126,train,2015-05-20T00:00:00,2015-08-14T00:00:00,1888,1950
3907,USDHKD__lbw_126__train__00001951,USDHKD,126,train,2015-08-17T00:00:00,2015-11-11T00:00:00,1951,2013
3908,USDHKD__lbw_126__train__00002014,USDHKD,126,train,2015-11-12T00:00:00,2016-02-10T00:00:00,2014,2076
3909,USDHKD__lbw_126__train__00002077,USDHKD,126,train,2016-02-11T00:00:00,2016-05-09T00:00:00,2077,2139
3910,USDHKD__lbw_126__train__00002140,USDHKD,126,train,2016-05-10T00:00:00,2016-08-04T00:00:00,2140,2202
3911,USDHKD__lbw_126__train__00002203,USDHKD,126,train,2016-08-05T00:00:00,2016-11-01T00:00:00,2203,2265
3912,USDHKD__lbw_126__train__00002266,USDHKD,126,train,2016-11-02T00:00:00,2017-01-27T00:00:00,2266,2328
3913,USDHKD__lbw_126__train__00002329,USDHKD,126,train,2017-01-30T00:00:00,2017-04-26T00:00:00,2329,2391
3914,USDHKD__lbw_126__train__00002392,USDHKD,126,train,2017-04-27T00:00:00,2017-07-24T00:00:00,2392,2454
3915,USDHKD__lbw_126__train__00002455,USDHKD,126,train,2017-07-25T00:00:00,2017-10-19T00:00:00,2455,2517
3916,USDHKD__lbw_126__train__00002518,USDHKD,126,train,2017-10-20T00:00:00,2018-01-18T00:00:00,2518,2580
3917,USDHKD__lbw_126__train__00002581,USDHKD,126,train,2018-01-19T00:00:00,2018-04-17T00:00:00,2581,2643
3918,USDHKD__lbw_126__train__00002644,USDHKD,126,train,2018-04-18T00:00:00,2018-07-13T00:00:00,2644,2706
3919,USDHKD__lbw_126__train__00002707,USDHKD,126,train,2018-07-16T00:00:00,2018-10-10T00:00:00,2707,2769
3920,USDHKD__lbw_126__train__00002770,USDHKD,126,train,2018-10-11T00:00:00,2019-01-09T00:00:00,2770,2832
3921,USDHKD__lbw_126__train__00002833,USDHKD,126,train,2019-01-10T00:00:00,2019-04-08T00:00:00,2833,2895
3922,USDHKD__lbw_126__train__00002896,USDHKD,126,train,2019-04-09T00:00:00,2019-07-04T00:00:00,2896,2958
3923,USDHKD__lbw_126__train__00002959,USDHKD,126,train,2019-07-05T00:00:00,2019-10-01T00:00:00,2959,3021
3924,USDHKD__lbw_126__train__00003022,USDHKD,126,train,2019-10-02T00:00:00,2019-12-30T00:00:00,3022,3084
3925,USDHKD__lbw_126__train__00003085,USDHKD,126,train,2019-12-31T00:00:00,2020-03-27T00:00:00,3085,3147
3926,USDHKD__lbw_126__train__00003148,USDHKD,126,train,2020-03-30T00:00:00,2020-06-24T00:00:00,3148,3210
3927,USDHKD__lbw_126__train__00003211,USDHKD,126,train,2020-06-25T00:00:00,2020-09-21T00:00:00,3211,3273
3928,USDHKD__lbw_126__train__00003274,USDHKD,126,train,2020-09-22T00:00:00,2020-12-17T00:00:00,3274,3336
3929,USDHKD__lbw_126__train__00003337,USDHKD,126,train,2020-12-18T00:00:00,2021-03-18T00:00:00,3337,3399
3930,USDHKD__lbw_126__train__00003400,USDHKD,126,train,2021-03-19T00:00:00,2021-06-15T00:00:00,3400,3462
3931,USDHKD__lbw_126__train__00003463,USDHKD,126,train,2021-06-16T00:00:00,2021-09-10T00:00:00,3463,3525
3932,USDHKD__lbw_126__train__00003526,USDHKD,126,train,2021-09-13T00:00:00,2021-12-08T00:00:00,3526,3588
3933,USDHKD__lbw_126__train__00003589,USDHKD,126,train,2021-12-09T00:00:00,2022-03-07T00:00:00,3589,3651
3934,USDHKD__lbw_126__train__00003652,USDHKD,126,train,2022-03-08T00:00:00,2022-06-02T00:00:00,3652,3714
3935,USDHKD__lbw_126__train__00003715,USDHKD,126,train,2022-06-03T00:00:00,2022-08-30T00:00:00,3715,3777
3936,USDHKD__lbw_126__train__00003778,USDHKD,126,train,2022-08-31T00:00:00,2022-11-25T00:00:00,3778,3840
3937,USDHKD__lbw_126__train__00003841,USDHKD,126,train,2022-11-28T00:00:00,2023-02-23T00:00:00,3841,3903
3938,USDHKD__lbw_126__train__00003904,USDHKD,126,train,2023-02-24T00:00:00,2023-05-23T00:00:00,3904,3966
3939,USDHKD__lbw_126__train__00003967,USDHKD,126,train,2023-05-24T00:00:00,2023-08-18T00:00:00,3967,4029
3940,USDHKD__lbw_126__train__00004030,USDHKD,126,train,2023-08-21T00:00:00,2023-11-15T00:00:00,4030,4092
3941,USDHKD__lbw_126__train__00004093,USDHKD,126,train,2023-11-16T00:00:00,2024-02-14T00:00:00,4093,4155
3942,USDHKD__lbw_126__train__00004156,USDHKD,126,train,2024-02-15T00:00:00,2024-05-13T00:00:00,4156,4218
3943,USDHUF__lbw_126__train__00000313,USDHUF,126,train,2016-01-05T00:00:00,2016-03-31T00:00:00,313,375
3944,USDHUF__lbw_126__train__00000376,USDHUF,126,train,2016-04-01T00:00:00,2016-06-28T00:00:00,376,438
3945,USDHUF__lbw_126__train__00000439,USDHUF,126,train,2016-06-29T00:00:00,2016-09-23T00:00:00,439,501
3946,USDHUF__lbw_126__train__00000502,USDHUF,126,train,2016-09-26T00:00:00,2016-12-21T00:00:00,502,564
3947,USDHUF__lbw_126__train__00000565,USDHUF,126,train,2016-12-22T00:00:00,2017-03-27T00:00:00,565,627
3948,USDHUF__lbw_126__train__00000628,USDHUF,126,train,2017-03-28T00:00:00,2017-06-22T00:00:00,628,690
3949,USDHUF__lbw_126__train__00000691,USDHUF,126,train,2017-06-23T00:00:00,2017-09-19T00:00:00,691,753
