sequence_id,asset_id,lbw,split,sequence_index,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index,row_count
GBPJPY__lbw_10__train__00005857,GBPJPY,10,train,88,2022-10-07T00:00:00,2023-01-04T00:00:00,5857,5919,63
GBPJPY__lbw_10__train__00005920,GBPJPY,10,train,89,2023-01-05T00:00:00,2023-04-03T00:00:00,5920,5982,63
GBPJPY__lbw_10__train__00005983,GBPJPY,10,train,90,2023-04-04T00:00:00,2023-06-29T00:00:00,5983,6045,63
GBPJPY__lbw_10__validation__00006090,GBPJPY,10,validation,0,2023-08-31T00:00:00,2023-11-27T00:00:00,6090,6152,63
GBPJPY__lbw_10__validation__00006153,GBPJPY,10,validation,1,2023-11-28T00:00:00,2024-02-26T00:00:00,6153,6215,63
GBPJPY__lbw_10__validation__00006216,GBPJPY,10,validation,2,2024-02-27T00:00:00,2024-05-23T00:00:00,6216,6278,63
GBPJPY__lbw_10__validation__00006279,GBPJPY,10,validation,3,2024-05-24T00:00:00,2024-08-20T00:00:00,6279,6341,63
GBPJPY__lbw_10__validation__00006342,GBPJPY,10,validation,4,2024-08-21T00:00:00,2024-11-15T00:00:00,6342,6404,63
GBPJPY__lbw_10__validation__00006405,GBPJPY,10,validation,5,2024-11-18T00:00:00,2025-02-14T00:00:00,6405,6467,63
GBPJPY__lbw_10__validation__00006468,GBPJPY,10,validation,6,2025-02-17T00:00:00,2025-05-14T00:00:00,6468,6530,63
GBPJPY__lbw_10__validation__00006531,GBPJPY,10,validation,7,2025-05-15T00:00:00,2025-08-11T00:00:00,6531,6593,63
GBPJPY__lbw_10__validation__00006594,GBPJPY,10,validation,8,2025-08-12T00:00:00,2025-11-06T00:00:00,6594,6656,63
GBPJPY__lbw_10__validation__00006657,GBPJPY,10,validation,9,2025-11-07T00:00:00,2026-02-05T00:00:00,6657,6719,63
GBPNZD__lbw_10__train__00000313,GBPNZD,10,train,0,2011-09-20T00:00:00,2011-12-30T00:00:00,313,375,63
GBPNZD__lbw_10__train__00000376,GBPNZD,10,train,1,2012-02-17T00:00:00,2012-05-16T00:00:00,376,438,63
GBPNZD__lbw_10__train__00000439,GBPNZD,10,train,2,2012-05-17T00:00:00,2012-08-13T00:00:00,439,501,63
GBPNZD__lbw_10__train__00000502,GBPNZD,10,train,3,2012-08-14T00:00:00,2012-11-08T00:00:00,502,564,63
GBPNZD__lbw_10__train__00000565,GBPNZD,10,train,4,2012-11-09T00:00:00,2013-02-07T00:00:00,565,627,63
GBPNZD__lbw_10__train__00000628,GBPNZD,10,train,5,2013-02-08T00:00:00,2013-05-10T00:00:00,628,690,63
GBPNZD__lbw_10__train__00000691,GBPNZD,10,train,6,2013-05-13T00:00:00,2013-08-13T00:00:00,691,753,63
GBPNZD__lbw_10__train__00000754,GBPNZD,10,train,7,2013-08-14T00:00:00,2013-11-08T00:00:00,754,816,63
GBPNZD__lbw_10__train__00000817,GBPNZD,10,train,8,2013-11-11T00:00:00,2014-02-07T00:00:00,817,879,63
GBPNZD__lbw_10__train__00000880,GBPNZD,10,train,9,2014-02-10T00:00:00,2014-05-14T00:00:00,880,942,63
GBPNZD__lbw_10__train__00000943,GBPNZD,10,train,10,2014-05-15T00:00:00,2014-08-11T00:00:00,943,1005,63
GBPNZD__lbw_10__train__00001006,GBPNZD,10,train,11,2014-08-12T00:00:00,2014-11-06T00:00:00,1006,1068,63
GBPNZD__lbw_10__train__00001069,GBPNZD,10,train,12,2014-11-07T00:00:00,2015-02-05T00:00:00,1069,1131,63
GBPNZD__lbw_10__train__00001132,GBPNZD,10,train,13,2015-02-06T00:00:00,2015-05-05T00:00:00,1132,1194,63
GBPNZD__lbw_10__train__00001195,GBPNZD,10,train,14,2015-05-06T00:00:00,2015-07-31T00:00:00,1195,1257,63
GBPNZD__lbw_10__train__00001258,GBPNZD,10,train,15,2015-08-03T00:00:00,2015-10-28T00:00:00,1258,1320,63
GBPNZD__lbw_10__train__00001321,GBPNZD,10,train,16,2015-10-29T00:00:00,2016-01-27T00:00:00,1321,1383,63
GBPNZD__lbw_10__train__00001384,GBPNZD,10,train,17,2016-01-28T00:00:00,2016-04-25T00:00:00,1384,1446,63
GBPNZD__lbw_10__train__00001447,GBPNZD,10,train,18,2016-04-26T00:00:00,2016-07-21T00:00:00,1447,1509,63
GBPNZD__lbw_10__train__00001510,GBPNZD,10,train,19,2016-07-22T00:00:00,2016-10-18T00:00:00,1510,1572,63
GBPNZD__lbw_10__train__00001573,GBPNZD,10,train,20,2016-10-19T00:00:00,2017-01-13T00:00:00,1573,1635,63
GBPNZD__lbw_10__train__00001636,GBPNZD,10,train,21,2017-01-16T00:00:00,2017-04-12T00:00:00,1636,1698,63
GBPNZD__lbw_10__train__00001699,GBPNZD,10,train,22,2017-04-13T00:00:00,2017-07-14T00:00:00,1699,1761,63
GBPNZD__lbw_10__train__00001762,GBPNZD,10,train,23,2017-07-17T00:00:00,2017-10-11T00:00:00,1762,1824,63
GBPNZD__lbw_10__train__00001825,GBPNZD,10,train,24,2017-10-12T00:00:00,2018-01-10T00:00:00,1825,1887,63
GBPNZD__lbw_10__train__00001888,GBPNZD,10,train,25,2018-01-11T00:00:00,2018-04-11T00:00:00,1888,1950,63
GBPNZD__lbw_10__train__00001951,GBPNZD,10,train,26,2018-04-12T00:00:00,2018-07-09T00:00:00,1951,2013,63
GBPNZD__lbw_10__train__00002014,GBPNZD,10,train,27,2018-07-10T00:00:00,2018-10-04T00:00:00,2014,2076,63
GBPNZD__lbw_10__train__00002077,GBPNZD,10,train,28,2018-10-05T00:00:00,2019-01-11T00:00:00,2077,2139,63
GBPNZD__lbw_10__train__00002140,GBPNZD,10,train,29,2019-01-14T00:00:00,2019-04-10T00:00:00,2140,2202,63
GBPNZD__lbw_10__train__00002203,GBPNZD,10,train,30,2019-04-11T00:00:00,2019-07-31T00:00:00,2203,2265,63
GBPNZD__lbw_10__train__00002266,GBPNZD,10,train,31,2019-08-01T00:00:00,2019-10-29T00:00:00,2266,2328,63
GBPNZD__lbw_10__train__00002329,GBPNZD,10,train,32,2019-10-30T00:00:00,2020-01-28T00:00:00,2329,2391,63
GBPNZD__lbw_10__train__00002392,GBPNZD,10,train,33,2020-01-29T00:00:00,2020-04-24T00:00:00,2392,2454,63
GBPNZD__lbw_10__train__00002455,GBPNZD,10,train,34,2020-04-27T00:00:00,2020-07-22T00:00:00,2455,2517,63
GBPNZD__lbw_10__train__00002518,GBPNZD,10,train,35,2020-07-23T00:00:00,2020-10-19T00:00:00,2518,2580,63
GBPNZD__lbw_10__train__00002581,GBPNZD,10,train,36,2020-10-20T00:00:00,2021-01-18T00:00:00,2581,2643,63
GBPNZD__lbw_10__train__00002644,GBPNZD,10,train,37,2021-01-19T00:00:00,2021-04-15T00:00:00,2644,2706,63
GBPNZD__lbw_10__train__00002707,GBPNZD,10,train,38,2021-04-16T00:00:00,2021-07-13T00:00:00,2707,2769,63
GBPNZD__lbw_10__train__00002770,GBPNZD,10,train,39,2021-07-14T00:00:00,2021-10-08T00:00:00,2770,2832,63
GBPNZD__lbw_10__train__00002833,GBPNZD,10,train,40,2021-10-11T00:00:00,2022-01-05T00:00:00,2833,2895,63
GBPNZD__lbw_10__train__00002896,GBPNZD,10,train,41,2022-01-06T00:00:00,2022-04-04T00:00:00,2896,2958,63
GBPNZD__lbw_10__train__00002959,GBPNZD,10,train,42,2022-04-05T00:00:00,2022-06-30T00:00:00,2959,3021,63
GBPNZD__lbw_10__train__00003022,GBPNZD,10,train,43,2022-07-01T00:00:00,2022-09-27T00:00:00,3022,3084,63
GBPNZD__lbw_10__train__00003085,GBPNZD,10,train,44,2022-09-28T00:00:00,2022-12-23T00:00:00,3085,3147,63
GBPNZD__lbw_10__train__00003148,GBPNZD,10,train,45,2022-12-27T00:00:00,2023-03-23T00:00:00,3148,3210,63
GBPNZD__lbw_10__train__00003211,GBPNZD,10,train,46,2023-03-24T00:00:00,2023-06-20T00:00:00,3211,3273,63
GBPNZD__lbw_10__train__00003274,GBPNZD,10,train,47,2023-06-21T00:00:00,2023-09-15T00:00:00,3274,3336,63
GBPNZD__lbw_10__train__00003337,GBPNZD,10,train,48,2023-09-18T00:00:00,2023-12-13T00:00:00,3337,3399,63
GBPNZD__lbw_10__train__00003400,GBPNZD,10,train,49,2023-12-14T00:00:00,2024-03-13T00:00:00,3400,3462,63
GBPNZD__lbw_10__train__00003463,GBPNZD,10,train,50,2024-03-14T00:00:00,2024-06-10T00:00:00,3463,3525,63
GBPNZD__lbw_10__train__00003526,GBPNZD,10,train,51,2024-06-11T00:00:00,2024-09-05T00:00:00,3526,3588,63
GBPNZD__lbw_10__validation__00003601,GBPNZD,10,validation,0,2024-09-24T00:00:00,2024-12-19T00:00:00,3601,3663,63
GBPNZD__lbw_10__validation__00003664,GBPNZD,10,validation,1,2024-12-20T00:00:00,2025-03-20T00:00:00,3664,3726,63
GBPNZD__lbw_10__validation__00003727,GBPNZD,10,validation,2,2025-03-21T00:00:00,2025-06-17T00:00:00,3727,3789,63
GBPNZD__lbw_10__validation__00003790,GBPNZD,10,validation,3,2025-06-18T00:00:00,2025-09-12T00:00:00,3790,3852,63
GBPNZD__lbw_10__validation__00003853,GBPNZD,10,validation,4,2025-09-15T00:00:00,2025-12-10T00:00:00,3853,3915,63
GBPUSD__lbw_10__train__00000313,GBPUSD,10,train,0,2001-06-11T00:00:00,2001-09-05T00:00:00,313,375,63
GBPUSD__lbw_10__train__00000376,GBPUSD,10,train,1,2001-09-06T00:00:00,2001-12-03T00:00:00,376,438,63
GBPUSD__lbw_10__train__00000439,GBPUSD,10,train,2,2001-12-04T00:00:00,2002-02-28T00:00:00,439,501,63
GBPUSD__lbw_10__train__00000502,GBPUSD,10,train,3,2002-03-01T00:00:00,2002-05-28T00:00:00,502,564,63
GBPUSD__lbw_10__train__00000565,GBPUSD,10,train,4,2002-05-29T00:00:00,2002-08-23T00:00:00,565,627,63
GBPUSD__lbw_10__train__00000628,GBPUSD,10,train,5,2002-08-26T00:00:00,2002-11-20T00:00:00,628,690,63
GBPUSD__lbw_10__train__00000691,GBPUSD,10,train,6,2002-11-21T00:00:00,2003-02-17T00:00:00,691,753,63
GBPUSD__lbw_10__train__00000754,GBPUSD,10,train,7,2003-02-18T00:00:00,2003-05-15T00:00:00,754,816,63
GBPUSD__lbw_10__train__00000817,GBPUSD,10,train,8,2003-05-16T00:00:00,2003-08-12T00:00:00,817,879,63
GBPUSD__lbw_10__train__00000880,GBPUSD,10,train,9,2003-08-13T00:00:00,2003-11-07T00:00:00,880,942,63
GBPUSD__lbw_10__train__00000943,GBPUSD,10,train,10,2003-11-10T00:00:00,2004-02-04T00:00:00,943,1005,63
GBPUSD__lbw_10__train__00001006,GBPUSD,10,train,11,2004-02-05T00:00:00,2004-05-03T00:00:00,1006,1068,63
GBPUSD__lbw_10__train__00001069,GBPUSD,10,train,12,2004-05-04T00:00:00,2004-07-29T00:00:00,1069,1131,63
GBPUSD__lbw_10__train__00001132,GBPUSD,10,train,13,2004-07-30T00:00:00,2004-10-26T00:00:00,1132,1194,63
GBPUSD__lbw_10__train__00001195,GBPUSD,10,train,14,2004-10-27T00:00:00,2005-01-21T00:00:00,1195,1257,63
GBPUSD__lbw_10__train__00001258,GBPUSD,10,train,15,2005-01-24T00:00:00,2005-04-20T00:00:00,1258,1320,63
GBPUSD__lbw_10__train__00001321,GBPUSD,10,train,16,2005-04-21T00:00:00,2005-07-18T00:00:00,1321,1383,63
GBPUSD__lbw_10__train__00001384,GBPUSD,10,train,17,2005-07-19T00:00:00,2005-10-13T00:00:00,1384,1446,63
GBPUSD__lbw_10__train__00001447,GBPUSD,10,train,18,2005-10-14T00:00:00,2006-01-10T00:00:00,1447,1509,63
GBPUSD__lbw_10__train__00001510,GBPUSD,10,train,19,2006-01-11T00:00:00,2006-04-07T00:00:00,1510,1572,63
GBPUSD__lbw_10__train__00001573,GBPUSD,10,train,20,2006-04-10T00:00:00,2006-07-05T00:00:00,1573,1635,63
GBPUSD__lbw_10__train__00001636,GBPUSD,10,train,21,2006-07-06T00:00:00,2006-10-02T00:00:00,1636,1698,63
GBPUSD__lbw_10__train__00001699,GBPUSD,10,train,22,2006-10-03T00:00:00,2006-12-29T00:00:00,1699,1761,63
GBPUSD__lbw_10__train__00001762,GBPUSD,10,train,23,2007-01-02T00:00:00,2007-03-29T00:00:00,1762,1824,63
GBPUSD__lbw_10__train__00001825,GBPUSD,10,train,24,2007-03-30T00:00:00,2007-06-26T00:00:00,1825,1887,63
GBPUSD__lbw_10__train__00001888,GBPUSD,10,train,25,2007-06-27T00:00:00,2007-09-21T00:00:00,1888,1950,63
GBPUSD__lbw_10__train__00001951,GBPUSD,10,train,26,2007-09-24T00:00:00,2007-12-19T00:00:00,1951,2013,63
GBPUSD__lbw_10__train__00002014,GBPUSD,10,train,27,2007-12-20T00:00:00,2008-03-19T00:00:00,2014,2076,63
GBPUSD__lbw_10__train__00002077,GBPUSD,10,train,28,2008-03-20T00:00:00,2008-06-16T00:00:00,2077,2139,63
GBPUSD__lbw_10__train__00002140,GBPUSD,10,train,29,2008-06-17T00:00:00,2008-09-11T00:00:00,2140,2202,63
GBPUSD__lbw_10__train__00002203,GBPUSD,10,train,30,2008-09-12T00:00:00,2008-12-09T00:00:00,2203,2265,63
GBPUSD__lbw_10__train__00002266,GBPUSD,10,train,31,2008-12-10T00:00:00,2009-03-10T00:00:00,2266,2328,63
GBPUSD__lbw_10__train__00002329,GBPUSD,10,train,32,2009-03-11T00:00:00,2009-06-05T00:00:00,2329,2391,63
GBPUSD__lbw_10__train__00002392,GBPUSD,10,train,33,2009-06-08T00:00:00,2009-09-02T00:00:00,2392,2454,63
GBPUSD__lbw_10__train__00002455,GBPUSD,10,train,34,2009-09-03T00:00:00,2009-11-30T00:00:00,2455,2517,63
GBPUSD__lbw_10__train__00002518,GBPUSD,10,train,35,2009-12-01T00:00:00,2010-03-01T00:00:00,2518,2580,63
GBPUSD__lbw_10__train__00002581,GBPUSD,10,train,36,2010-03-02T00:00:00,2010-05-27T00:00:00,2581,2643,63
GBPUSD__lbw_10__train__00002644,GBPUSD,10,train,37,2010-05-28T00:00:00,2010-08-24T00:00:00,2644,2706,63
GBPUSD__lbw_10__train__00002707,GBPUSD,10,train,38,2010-08-25T00:00:00,2010-11-19T00:00:00,2707,2769,63
GBPUSD__lbw_10__train__00002770,GBPUSD,10,train,39,2010-11-22T00:00:00,2011-02-16T00:00:00,2770,2832,63
GBPUSD__lbw_10__train__00002833,GBPUSD,10,train,40,2011-02-17T00:00:00,2011-05-16T00:00:00,2833,2895,63
GBPUSD__lbw_10__train__00002896,GBPUSD,10,train,41,2011-05-17T00:00:00,2011-08-11T00:00:00,2896,2958,63
GBPUSD__lbw_10__train__00002959,GBPUSD,10,train,42,2011-08-12T00:00:00,2011-11-08T00:00:00,2959,3021,63
GBPUSD__lbw_10__train__00003022,GBPUSD,10,train,43,2011-11-09T00:00:00,2012-02-03T00:00:00,3022,3084,63
GBPUSD__lbw_10__train__00003085,GBPUSD,10,train,44,2012-02-06T00:00:00,2012-05-02T00:00:00,3085,3147,63
GBPUSD__lbw_10__train__00003148,GBPUSD,10,train,45,2012-05-03T00:00:00,2012-07-30T00:00:00,3148,3210,63
GBPUSD__lbw_10__train__00003211,GBPUSD,10,train,46,2012-07-31T00:00:00,2012-10-25T00:00:00,3211,3273,63
GBPUSD__lbw_10__train__00003274,GBPUSD,10,train,47,2012-10-26T00:00:00,2013-01-23T00:00:00,3274,3336,63
GBPUSD__lbw_10__train__00003337,GBPUSD,10,train,48,2013-01-24T00:00:00,2013-04-22T00:00:00,3337,3399,63
GBPUSD__lbw_10__train__00003400,GBPUSD,10,train,49,2013-04-23T00:00:00,2013-07-18T00:00:00,3400,3462,63
GBPUSD__lbw_10__train__00003463,GBPUSD,10,train,50,2013-07-19T00:00:00,2013-10-15T00:00:00,3463,3525,63
GBPUSD__lbw_10__train__00003526,GBPUSD,10,train,51,2013-10-16T00:00:00,2014-01-13T00:00:00,3526,3588,63
GBPUSD__lbw_10__train__00003589,GBPUSD,10,train,52,2014-01-14T00:00:00,2014-04-10T00:00:00,3589,3651,63
GBPUSD__lbw_10__train__00003652,GBPUSD,10,train,53,2014-04-11T00:00:00,2014-07-08T00:00:00,3652,3714,63
GBPUSD__lbw_10__train__00003715,GBPUSD,10,train,54,2014-07-09T00:00:00,2014-10-03T00:00:00,3715,3777,63
GBPUSD__lbw_10__train__00003778,GBPUSD,10,train,55,2014-10-06T00:00:00,2015-01-02T00:00:00,3778,3840,63
GBPUSD__lbw_10__train__00003841,GBPUSD,10,train,56,2015-01-05T00:00:00,2015-04-01T00:00:00,3841,3903,63
GBPUSD__lbw_10__train__00003904,GBPUSD,10,train,57,2015-04-02T00:00:00,2015-06-29T00:00:00,3904,3966,63
GBPUSD__lbw_10__train__00003967,GBPUSD,10,train,58,2015-06-30T00:00:00,2015-09-24T00:00:00,3967,4029,63
GBPUSD__lbw_10__train__00004030,GBPUSD,10,train,59,2015-09-25T00:00:00,2015-12-22T00:00:00,4030,4092,63
GBPUSD__lbw_10__train__00004093,GBPUSD,10,train,60,2015-12-23T00:00:00,2016-03-22T00:00:00,4093,4155,63
GBPUSD__lbw_10__train__00004156,GBPUSD,10,train,61,2016-03-23T00:00:00,2016-06-17T00:00:00,4156,4218,63
GBPUSD__lbw_10__train__00004219,GBPUSD,10,train,62,2016-06-20T00:00:00,2016-09-14T00:00:00,4219,4281,63
GBPUSD__lbw_10__train__00004282,GBPUSD,10,train,63,2016-09-15T00:00:00,2016-12-12T00:00:00,4282,4344,63
GBPUSD__lbw_10__train__00004345,GBPUSD,10,train,64,2016-12-13T00:00:00,2017-03-09T00:00:00,4345,4407,63
GBPUSD__lbw_10__train__00004408,GBPUSD,10,train,65,2017-03-10T00:00:00,2017-06-06T00:00:00,4408,4470,63
GBPUSD__lbw_10__train__00004471,GBPUSD,10,train,66,2017-06-07T00:00:00,2017-09-01T00:00:00,4471,4533,63
GBPUSD__lbw_10__train__00004534,GBPUSD,10,train,67,2017-09-04T00:00:00,2017-11-29T00:00:00,4534,4596,63
GBPUSD__lbw_10__train__00004597,GBPUSD,10,train,68,2017-11-30T00:00:00,2018-02-28T00:00:00,4597,4659,63
GBPUSD__lbw_10__train__00004660,GBPUSD,10,train,69,2018-03-01T00:00:00,2018-05-28T00:00:00,4660,4722,63
GBPUSD__lbw_10__train__00004723,GBPUSD,10,train,70,2018-05-29T00:00:00,2018-08-23T00:00:00,4723,4785,63
GBPUSD__lbw_10__train__00004786,GBPUSD,10,train,71,2018-08-24T00:00:00,2018-11-20T00:00:00,4786,4848,63
GBPUSD__lbw_10__train__00004849,GBPUSD,10,train,72,2018-11-21T00:00:00,2019-02-19T00:00:00,4849,4911,63
GBPUSD__lbw_10__train__00004912,GBPUSD,10,train,73,2019-02-20T00:00:00,2019-05-17T00:00:00,4912,4974,63
GBPUSD__lbw_10__train__00004975,GBPUSD,10,train,74,2019-05-20T00:00:00,2019-08-14T00:00:00,4975,5037,63
GBPUSD__lbw_10__train__00005038,GBPUSD,10,train,75,2019-08-15T00:00:00,2019-11-11T00:00:00,5038,5100,63
GBPUSD__lbw_10__train__00005101,GBPUSD,10,train,76,2019-11-12T00:00:00,2020-02-10T00:00:00,5101,5163,63
GBPUSD__lbw_10__train__00005164,GBPUSD,10,train,77,2020-02-11T00:00:00,2020-05-07T00:00:00,5164,5226,63
GBPUSD__lbw_10__train__00005227,GBPUSD,10,train,78,2020-05-08T00:00:00,2020-08-04T00:00:00,5227,5289,63
GBPUSD__lbw_10__train__00005290,GBPUSD,10,train,79,2020-08-05T00:00:00,2020-10-30T00:00:00,5290,5352,63
GBPUSD__lbw_10__train__00005353,GBPUSD,10,train,80,2020-11-02T00:00:00,2021-01-29T00:00:00,5353,5415,63
GBPUSD__lbw_10__train__00005416,GBPUSD,10,train,81,2021-02-01T00:00:00,2021-04-28T00:00:00,5416,5478,63
GBPUSD__lbw_10__train__00005479,GBPUSD,10,train,82,2021-04-29T00:00:00,2021-07-26T00:00:00,5479,5541,63
GBPUSD__lbw_10__train__00005542,GBPUSD,10,train,83,2021-07-27T00:00:00,2021-10-21T00:00:00,5542,5604,63
GBPUSD__lbw_10__train__00005605,GBPUSD,10,train,84,2021-10-22T00:00:00,2022-01-18T00:00:00,5605,5667,63
GBPUSD__lbw_10__train__00005668,GBPUSD,10,train,85,2022-01-19T00:00:00,2022-04-15T00:00:00,5668,5730,63
GBPUSD__lbw_10__train__00005731,GBPUSD,10,train,86,2022-04-18T00:00:00,2022-07-13T00:00:00,5731,5793,63
GBPUSD__lbw_10__train__00005794,GBPUSD,10,train,87,2022-07-14T00:00:00,2022-10-10T00:00:00,5794,5856,63
GBPUSD__lbw_10__train__00005857,GBPUSD,10,train,88,2022-10-11T00:00:00,2023-01-06T00:00:00,5857,5919,63
GBPUSD__lbw_10__train__00005920,GBPUSD,10,train,89,2023-01-09T00:00:00,2023-04-05T00:00:00,5920,5982,63
GBPUSD__lbw_10__train__00005983,GBPUSD,10,train,90,2023-04-06T00:00:00,2023-07-03T00:00:00,5983,6045,63
GBPUSD__lbw_10__validation__00006088,GBPUSD,10,validation,0,2023-08-31T00:00:00,2023-11-27T00:00:00,6088,6150,63
GBPUSD__lbw_10__validation__00006151,GBPUSD,10,validation,1,2023-11-28T00:00:00,2024-02-26T00:00:00,6151,6213,63
GBPUSD__lbw_10__validation__00006214,GBPUSD,10,validation,2,2024-02-27T00:00:00,2024-05-23T00:00:00,6214,6276,63
GBPUSD__lbw_10__validation__00006277,GBPUSD,10,validation,3,2024-05-24T00:00:00,2024-08-20T00:00:00,6277,6339,63
GBPUSD__lbw_10__validation__00006340,GBPUSD,10,validation,4,2024-08-21T00:00:00,2024-11-15T00:00:00,6340,6402,63
GBPUSD__lbw_10__validation__00006403,GBPUSD,10,validation,5,2024-11-18T00:00:00,2025-02-14T00:00:00,6403,6465,63
GBPUSD__lbw_10__validation__00006466,GBPUSD,10,validation,6,2025-02-17T00:00:00,2025-05-14T00:00:00,6466,6528,63
GBPUSD__lbw_10__validation__00006529,GBPUSD,10,validation,7,2025-05-15T00:00:00,2025-08-11T00:00:00,6529,6591,63
GBPUSD__lbw_10__validation__00006592,GBPUSD,10,validation,8,2025-08-12T00:00:00,2025-11-06T00:00:00,6592,6654,63
GBPUSD__lbw_10__validation__00006655,GBPUSD,10,validation,9,2025-11-07T00:00:00,2026-02-05T00:00:00,6655,6717,63
NZDCAD__lbw_10__train__00000313,NZDCAD,10,train,0,2008-11-03T00:00:00,2009-01-30T00:00:00,313,375,63
NZDCAD__lbw_10__train__00000376,NZDCAD,10,train,1,2009-02-02T00:00:00,2009-04-29T00:00:00,376,438,63
NZDCAD__lbw_10__train__00000439,NZDCAD,10,train,2,2009-04-30T00:00:00,2009-07-27T00:00:00,439,501,63
NZDCAD__lbw_10__train__00000502,NZDCAD,10,train,3,2009-07-28T00:00:00,2009-10-22T00:00:00,502,564,63
NZDCAD__lbw_10__train__00000565,NZDCAD,10,train,4,2009-10-23T00:00:00,2010-01-21T00:00:00,565,627,63
NZDCAD__lbw_10__train__00000628,NZDCAD,10,train,5,2010-01-22T00:00:00,2010-04-20T00:00:00,628,690,63
NZDCAD__lbw_10__train__00000691,NZDCAD,10,train,6,2010-04-21T00:00:00,2010-07-16T00:00:00,691,753,63
NZDCAD__lbw_10__train__00000754,NZDCAD,10,train,7,2010-07-19T00:00:00,2010-10-13T00:00:00,754,816,63
NZDCAD__lbw_10__train__00000817,NZDCAD,10,train,8,2010-10-14T00:00:00,2011-01-10T00:00:00,817,879,63
NZDCAD__lbw_10__train__00000880,NZDCAD,10,train,9,2011-01-11T00:00:00,2011-04-07T00:00:00,880,942,63
NZDCAD__lbw_10__train__00000943,NZDCAD,10,train,10,2011-04-08T00:00:00,2011-07-05T00:00:00,943,1005,63
NZDCAD__lbw_10__train__00001006,NZDCAD,10,train,11,2011-07-06T00:00:00,2011-09-30T00:00:00,1006,1068,63
NZDCAD__lbw_10__train__00001069,NZDCAD,10,train,12,2011-10-03T00:00:00,2011-12-28T00:00:00,1069,1131,63
NZDCAD__lbw_10__train__00001132,NZDCAD,10,train,13,2011-12-29T00:00:00,2012-04-10T00:00:00,1132,1194,63
NZDCAD__lbw_10__train__00001195,NZDCAD,10,train,14,2012-04-11T00:00:00,2012-07-06T00:00:00,1195,1257,63
NZDCAD__lbw_10__train__00001258,NZDCAD,10,train,15,2012-07-09T00:00:00,2012-10-03T00:00:00,1258,1320,63
NZDCAD__lbw_10__train__00001321,NZDCAD,10,train,16,2012-10-04T00:00:00,2013-01-17T00:00:00,1321,1383,63
NZDCAD__lbw_10__train__00001384,NZDCAD,10,train,17,2013-01-18T00:00:00,2013-04-16T00:00:00,1384,1446,63
NZDCAD__lbw_10__train__00001447,NZDCAD,10,train,18,2013-04-17T00:00:00,2013-07-12T00:00:00,1447,1509,63
NZDCAD__lbw_10__train__00001510,NZDCAD,10,train,19,2013-07-15T00:00:00,2013-10-09T00:00:00,1510,1572,63
NZDCAD__lbw_10__train__00001573,NZDCAD,10,train,20,2013-10-10T00:00:00,2014-01-07T00:00:00,1573,1635,63
NZDCAD__lbw_10__train__00001636,NZDCAD,10,train,21,2014-01-08T00:00:00,2014-04-04T00:00:00,1636,1698,63
NZDCAD__lbw_10__train__00001699,NZDCAD,10,train,22,2014-04-07T00:00:00,2014-07-02T00:00:00,1699,1761,63
NZDCAD__lbw_10__train__00001762,NZDCAD,10,train,23,2014-07-03T00:00:00,2014-09-29T00:00:00,1762,1824,63
NZDCAD__lbw_10__train__00001825,NZDCAD,10,train,24,2014-09-30T00:00:00,2014-12-26T00:00:00,1825,1887,63
NZDCAD__lbw_10__train__00001888,NZDCAD,10,train,25,2014-12-29T00:00:00,2015-03-26T00:00:00,1888,1950,63
NZDCAD__lbw_10__train__00001951,NZDCAD,10,train,26,2015-03-27T00:00:00,2015-06-23T00:00:00,1951,2013,63
NZDCAD__lbw_10__train__00002014,NZDCAD,10,train,27,2015-06-24T00:00:00,2015-09-18T00:00:00,2014,2076,63
NZDCAD__lbw_10__train__00002077,NZDCAD,10,train,28,2015-09-21T00:00:00,2015-12-16T00:00:00,2077,2139,63
NZDCAD__lbw_10__train__00002140,NZDCAD,10,train,29,2015-12-17T00:00:00,2016-03-16T00:00:00,2140,2202,63
NZDCAD__lbw_10__train__00002203,NZDCAD,10,train,30,2016-03-17T00:00:00,2016-06-13T00:00:00,2203,2265,63
NZDCAD__lbw_10__train__00002266,NZDCAD,10,train,31,2016-06-14T00:00:00,2016-09-08T00:00:00,2266,2328,63
NZDCAD__lbw_10__train__00002329,NZDCAD,10,train,32,2016-09-09T00:00:00,2016-12-06T00:00:00,2329,2391,63
NZDCAD__lbw_10__train__00002392,NZDCAD,10,train,33,2016-12-07T00:00:00,2017-03-03T00:00:00,2392,2454,63
NZDCAD__lbw_10__train__00002455,NZDCAD,10,train,34,2017-03-06T00:00:00,2017-06-07T00:00:00,2455,2517,63
NZDCAD__lbw_10__train__00002518,NZDCAD,10,train,35,2017-06-08T00:00:00,2017-09-04T00:00:00,2518,2580,63
NZDCAD__lbw_10__train__00002581,NZDCAD,10,train,36,2017-09-05T00:00:00,2017-11-30T00:00:00,2581,2643,63
NZDCAD__lbw_10__train__00002644,NZDCAD,10,train,37,2017-12-01T00:00:00,2018-03-01T00:00:00,2644,2706,63
NZDCAD__lbw_10__train__00002707,NZDCAD,10,train,38,2018-03-02T00:00:00,2018-05-29T00:00:00,2707,2769,63
NZDCAD__lbw_10__train__00002770,NZDCAD,10,train,39,2018-05-30T00:00:00,2018-08-24T00:00:00,2770,2832,63
